ad_spend_id,date,channel_id,campaign_id,adset_id,creative_id,impressions,clicks,conversions,spend,revenue_attributed
ad_2025-04-23_tiktok_paid,2025-04-23,tiktok_paid,campaign_17,adset_14,creative_17,74640,1170,110,84.42,210.78
ad_2025-04-24_meta_paid,2025-04-24,meta_paid,campaign_19,adset_38,creative_7,45360,305,46,287.84,851.23
ad_2025-04-24_tiktok_paid,2025-04-24,tiktok_paid,campaign_2,adset_20,creative_35,59611,1805,47,94.53,199.24
ad_2025-04-25_meta_paid,2025-04-25,meta_paid,campaign_15,adset_41,creative_70,56531,669,145,485.09,1332.74
ad_2025-04-25_tiktok_paid,2025-04-25,tiktok_paid,campaign_17,adset_27,creative_89,82244,1941,172,213.89,535.75
ad_2025-04-26_meta_paid,2025-04-26,meta_paid,campaign_19,adset_6,creative_2,68292,615,30,165.45,268.38
ad_2025-04-26_tiktok_paid,2025-04-26,tiktok_paid,campaign_17,adset_17,creative_21,26714,588,55,399.32,526.67
ad_2025-04-27_meta_paid,2025-04-27,meta_paid,campaign_8,adset_32,creative_59,73669,244,90,362.95,499.34
ad_2025-04-27_tiktok_paid,2025-04-27,tiktok_paid,campaign_11,adset_2,creative_30,38146,1992,156,147.52,189.72
ad_2025-04-28_meta_paid,2025-04-28,meta_paid,campaign_14,adset_46,creative_80,93465,1569,15,464.43,571.43
ad_2025-04-28_tiktok_paid,2025-04-28,tiktok_paid,campaign_15,adset_10,creative_46,72509,1417,61,266.13,485.44
ad_2025-04-29_meta_paid,2025-04-29,meta_paid,campaign_10,adset_16,creative_22,73266,1025,144,634.38,1806.16
ad_2025-04-29_tiktok_paid,2025-04-29,tiktok_paid,campaign_16,adset_44,creative_95,21285,278,29,726.66,1178.92
ad_2025-04-30_meta_paid,2025-04-30,meta_paid,campaign_1,adset_30,creative_71,88487,1546,150,205.72,260.89
ad_2025-04-30_tiktok_paid,2025-04-30,tiktok_paid,campaign_17,adset_24,creative_24,36432,1002,156,839.2,1637.19
ad_2025-05-01_meta_paid,2025-05-01,meta_paid,campaign_17,adset_20,creative_46,42568,1901,183,358.27,795.69
ad_2025-05-01_tiktok_paid,2025-05-01,tiktok_paid,campaign_18,adset_46,creative_17,85910,1456,58,467.26,989.8
ad_2025-05-02_meta_paid,2025-05-02,meta_paid,campaign_18,adset_25,creative_70,88832,1441,161,663.85,1917.65
ad_2025-05-02_tiktok_paid,2025-05-02,tiktok_paid,campaign_20,adset_21,creative_53,30648,211,191,705.96,1410.55
ad_2025-05-03_meta_paid,2025-05-03,meta_paid,campaign_6,adset_9,creative_92,47941,1111,24,461.65,766.06
ad_2025-05-03_tiktok_paid,2025-05-03,tiktok_paid,campaign_18,adset_37,creative_92,65470,1982,31,523.18,1165.88
ad_2025-05-04_meta_paid,2025-05-04,meta_paid,campaign_9,adset_23,creative_97,69439,648,138,508.61,1225.97
ad_2025-05-04_tiktok_paid,2025-05-04,tiktok_paid,campaign_1,adset_39,creative_60,70227,1917,18,574.97,1483.1
ad_2025-05-05_meta_paid,2025-05-05,meta_paid,campaign_4,adset_31,creative_37,35759,853,53,261.68,543.82
ad_2025-05-05_tiktok_paid,2025-05-05,tiktok_paid,campaign_18,adset_26,creative_63,74286,335,80,318.69,627.91
ad_2025-05-06_meta_paid,2025-05-06,meta_paid,campaign_11,adset_16,creative_74,77352,1822,182,388.92,775.53
ad_2025-05-06_tiktok_paid,2025-05-06,tiktok_paid,campaign_12,adset_1,creative_20,68562,1230,122,466.61,939.76
ad_2025-05-07_meta_paid,2025-05-07,meta_paid,campaign_13,adset_5,creative_80,11520,336,195,446.47,987.96
ad_2025-05-07_tiktok_paid,2025-05-07,tiktok_paid,campaign_19,adset_1,creative_49,88704,1850,53,506.74,677.51
ad_2025-05-08_meta_paid,2025-05-08,meta_paid,campaign_7,adset_3,creative_81,54298,1600,71,547.91,1039.25
ad_2025-05-08_tiktok_paid,2025-05-08,tiktok_paid,campaign_16,adset_6,creative_33,55924,1281,85,747.24,1149.52
ad_2025-05-09_meta_paid,2025-05-09,meta_paid,campaign_1,adset_38,creative_88,48693,541,105,135.23,209.47
ad_2025-05-09_tiktok_paid,2025-05-09,tiktok_paid,campaign_12,adset_8,creative_30,54039,1846,73,603.46,1407.11
ad_2025-05-10_meta_paid,2025-05-10,meta_paid,campaign_5,adset_20,creative_48,19609,290,100,681.44,1160.72
ad_2025-05-10_tiktok_paid,2025-05-10,tiktok_paid,campaign_2,adset_18,creative_3,99279,1872,108,723.64,1539.7
ad_2025-05-11_meta_paid,2025-05-11,meta_paid,campaign_1,adset_27,creative_94,33495,1515,146,506.81,1146.39
ad_2025-05-11_tiktok_paid,2025-05-11,tiktok_paid,campaign_8,adset_34,creative_71,99210,618,152,1015.35,2152.16
ad_2025-05-12_meta_paid,2025-05-12,meta_paid,campaign_4,adset_36,creative_11,44793,138,96,704.34,919.53
ad_2025-05-12_tiktok_paid,2025-05-12,tiktok_paid,campaign_14,adset_33,creative_37,15823,386,85,228.73,524.59
ad_2025-05-13_meta_paid,2025-05-13,meta_paid,campaign_1,adset_22,creative_29,43888,1782,71,177.62,423.55
ad_2025-05-13_tiktok_paid,2025-05-13,tiktok_paid,campaign_11,adset_30,creative_67,64480,1657,62,704.83,881.85
ad_2025-05-14_meta_paid,2025-05-14,meta_paid,campaign_9,adset_14,creative_13,95709,1058,55,160.27,465.51
ad_2025-05-14_tiktok_paid,2025-05-14,tiktok_paid,campaign_15,adset_6,creative_44,89396,381,175,389.31,703.47
ad_2025-05-15_meta_paid,2025-05-15,meta_paid,campaign_15,adset_7,creative_92,44389,1967,110,326.23,713.06
ad_2025-05-15_tiktok_paid,2025-05-15,tiktok_paid,campaign_16,adset_50,creative_24,73222,1000,93,87.53,119.44
ad_2025-05-16_meta_paid,2025-05-16,meta_paid,campaign_9,adset_19,creative_30,46641,1911,143,381.34,1090.17
ad_2025-05-16_tiktok_paid,2025-05-16,tiktok_paid,campaign_1,adset_15,creative_54,34573,1332,185,98.09,261.91
ad_2025-05-17_meta_paid,2025-05-17,meta_paid,campaign_13,adset_2,creative_58,35728,1169,144,317.2,662.24
ad_2025-05-17_tiktok_paid,2025-05-17,tiktok_paid,campaign_19,adset_45,creative_26,15634,1950,134,369.62,684.83
ad_2025-05-18_meta_paid,2025-05-18,meta_paid,campaign_11,adset_45,creative_36,98378,249,181,555.23,759.92
ad_2025-05-18_tiktok_paid,2025-05-18,tiktok_paid,campaign_6,adset_24,creative_62,87205,707,173,749.21,2038.59
ad_2025-05-19_meta_paid,2025-05-19,meta_paid,campaign_9,adset_50,creative_98,63940,1565,119,710.96,1761.3
ad_2025-05-19_tiktok_paid,2025-05-19,tiktok_paid,campaign_19,adset_20,creative_33,59082,1756,95,366.5,871.3
ad_2025-05-20_meta_paid,2025-05-20,meta_paid,campaign_18,adset_32,creative_43,30704,626,88,639.68,1630.53
ad_2025-05-20_tiktok_paid,2025-05-20,tiktok_paid,campaign_14,adset_11,creative_9,16850,1217,52,522.95,1147.66
ad_2025-05-21_meta_paid,2025-05-21,meta_paid,campaign_16,adset_38,creative_6,80576,872,57,205.67,282.52
ad_2025-05-21_tiktok_paid,2025-05-21,tiktok_paid,campaign_5,adset_16,creative_32,94669,1866,102,229.07,523.03
ad_2025-05-22_meta_paid,2025-05-22,meta_paid,campaign_9,adset_13,creative_73,98478,632,143,360.67,699.98
ad_2025-05-22_tiktok_paid,2025-05-22,tiktok_paid,campaign_4,adset_9,creative_52,69757,644,138,789.68,1293.64
ad_2025-05-23_meta_paid,2025-05-23,meta_paid,campaign_16,adset_45,creative_29,67299,116,79,525.9,770.48
ad_2025-05-23_tiktok_paid,2025-05-23,tiktok_paid,campaign_19,adset_41,creative_21,40465,1539,134,615.98,1562.28
ad_2025-05-24_meta_paid,2025-05-24,meta_paid,campaign_5,adset_48,creative_41,30834,862,43,546.66,1290.87
ad_2025-05-24_tiktok_paid,2025-05-24,tiktok_paid,campaign_5,adset_11,creative_65,70256,449,79,113.02,179.59
ad_2025-05-25_meta_paid,2025-05-25,meta_paid,campaign_2,adset_10,creative_9,60546,542,89,142.16,244.6
ad_2025-05-25_tiktok_paid,2025-05-25,tiktok_paid,campaign_1,adset_44,creative_100,88114,413,72,309.82,868.08
ad_2025-05-26_meta_paid,2025-05-26,meta_paid,campaign_19,adset_38,creative_71,76098,1390,36,113.24,182.82
ad_2025-05-26_tiktok_paid,2025-05-26,tiktok_paid,campaign_4,adset_16,creative_65,98998,1888,197,330.31,957.5
ad_2025-05-27_meta_paid,2025-05-27,meta_paid,campaign_4,adset_12,creative_98,36864,1306,160,378.78,747.18
ad_2025-05-27_tiktok_paid,2025-05-27,tiktok_paid,campaign_17,adset_36,creative_36,98370,1458,25,488.36,1196.22
ad_2025-05-28_meta_paid,2025-05-28,meta_paid,campaign_17,adset_49,creative_73,10229,281,32,644.9,1435.49
ad_2025-05-28_tiktok_paid,2025-05-28,tiktok_paid,campaign_14,adset_32,creative_70,92031,1688,129,213.08,545.21
ad_2025-05-29_meta_paid,2025-05-29,meta_paid,campaign_4,adset_34,creative_22,55057,1722,180,800.97,1203.65
ad_2025-05-29_tiktok_paid,2025-05-29,tiktok_paid,campaign_6,adset_32,creative_8,15196,1578,80,179.65,349.26
ad_2025-05-30_meta_paid,2025-05-30,meta_paid,campaign_11,adset_39,creative_1,90790,738,32,236.87,527.99
ad_2025-05-30_tiktok_paid,2025-05-30,tiktok_paid,campaign_15,adset_45,creative_31,68840,1188,123,647.68,982.52
ad_2025-05-31_meta_paid,2025-05-31,meta_paid,campaign_15,adset_32,creative_63,38943,477,136,325.12,582.2
ad_2025-05-31_tiktok_paid,2025-05-31,tiktok_paid,campaign_17,adset_24,creative_3,29163,1439,67,90.18,181.51
ad_2025-06-01_meta_paid,2025-06-01,meta_paid,campaign_13,adset_43,creative_27,83875,1292,29,715.82,1194.3
ad_2025-06-01_tiktok_paid,2025-06-01,tiktok_paid,campaign_13,adset_4,creative_83,55202,127,59,859.82,1894.0
ad_2025-06-02_meta_paid,2025-06-02,meta_paid,campaign_3,adset_36,creative_41,23219,1991,98,1061.08,1566.64
ad_2025-06-02_tiktok_paid,2025-06-02,tiktok_paid,campaign_11,adset_50,creative_99,84134,705,132,209.48,448.87
ad_2025-06-03_meta_paid,2025-06-03,meta_paid,campaign_10,adset_18,creative_65,37929,334,45,125.51,214.15
ad_2025-06-03_tiktok_paid,2025-06-03,tiktok_paid,campaign_1,adset_8,creative_96,31444,1582,117,248.18,534.33
ad_2025-06-04_meta_paid,2025-06-04,meta_paid,campaign_2,adset_25,creative_29,26411,375,134,232.66,510.06
ad_2025-06-04_tiktok_paid,2025-06-04,tiktok_paid,campaign_7,adset_47,creative_1,10724,688,153,1084.49,3000.65
ad_2025-06-05_meta_paid,2025-06-05,meta_paid,campaign_13,adset_38,creative_56,28617,1671,65,637.21,970.23
ad_2025-06-05_tiktok_paid,2025-06-05,tiktok_paid,campaign_6,adset_16,creative_65,31685,115,54,857.83,2370.66
ad_2025-06-06_meta_paid,2025-06-06,meta_paid,campaign_1,adset_5,creative_70,93946,802,70,1142.41,1562.74
ad_2025-06-06_tiktok_paid,2025-06-06,tiktok_paid,campaign_5,adset_5,creative_28,87354,617,90,194.45,442.71
ad_2025-06-07_meta_paid,2025-06-07,meta_paid,campaign_18,adset_27,creative_30,81564,1184,26,653.99,836.63
ad_2025-06-07_tiktok_paid,2025-06-07,tiktok_paid,campaign_16,adset_27,creative_85,10991,1808,147,1118.12,2298.64
ad_2025-06-08_meta_paid,2025-06-08,meta_paid,campaign_4,adset_14,creative_16,92498,1544,69,340.06,427.79
ad_2025-06-08_tiktok_paid,2025-06-08,tiktok_paid,campaign_11,adset_29,creative_51,84648,1300,122,938.91,2700.8
ad_2025-06-09_meta_paid,2025-06-09,meta_paid,campaign_19,adset_47,creative_70,45630,195,89,1039.55,1414.99
ad_2025-06-09_tiktok_paid,2025-06-09,tiktok_paid,campaign_20,adset_26,creative_9,76041,1785,113,514.78,1380.77
ad_2025-06-10_meta_paid,2025-06-10,meta_paid,campaign_9,adset_44,creative_96,46970,566,175,267.57,665.37
ad_2025-06-10_tiktok_paid,2025-06-10,tiktok_paid,campaign_14,adset_18,creative_33,93488,709,102,870.08,1757.4
ad_2025-06-11_meta_paid,2025-06-11,meta_paid,campaign_14,adset_1,creative_34,79582,936,65,673.04,940.02
ad_2025-06-11_tiktok_paid,2025-06-11,tiktok_paid,campaign_13,adset_45,creative_82,71249,1558,186,809.49,1400.21
ad_2025-06-12_meta_paid,2025-06-12,meta_paid,campaign_15,adset_38,creative_45,30758,1317,55,860.87,1081.79
ad_2025-06-12_tiktok_paid,2025-06-12,tiktok_paid,campaign_19,adset_9,creative_30,81355,821,154,788.6,1169.87
ad_2025-06-13_meta_paid,2025-06-13,meta_paid,campaign_18,adset_18,creative_43,43422,712,100,263.41,343.56
ad_2025-06-13_tiktok_paid,2025-06-13,tiktok_paid,campaign_6,adset_23,creative_86,33497,1179,78,839.44,1863.86
ad_2025-06-14_meta_paid,2025-06-14,meta_paid,campaign_4,adset_45,creative_83,90532,1947,28,683.22,1254.61
ad_2025-06-14_tiktok_paid,2025-06-14,tiktok_paid,campaign_20,adset_28,creative_66,33700,663,149,447.7,567.1
ad_2025-06-15_meta_paid,2025-06-15,meta_paid,campaign_7,adset_24,creative_85,29083,1263,16,254.21,636.42
ad_2025-06-15_tiktok_paid,2025-06-15,tiktok_paid,campaign_20,adset_6,creative_96,41015,1983,160,336.24,505.27
ad_2025-06-16_meta_paid,2025-06-16,meta_paid,campaign_2,adset_36,creative_24,97973,872,124,482.41,1353.96
ad_2025-06-16_tiktok_paid,2025-06-16,tiktok_paid,campaign_5,adset_28,creative_47,91670,389,116,945.73,1430.41
ad_2025-06-17_meta_paid,2025-06-17,meta_paid,campaign_20,adset_1,creative_13,74222,681,69,641.73,1722.73
ad_2025-06-17_tiktok_paid,2025-06-17,tiktok_paid,campaign_5,adset_48,creative_49,97551,122,72,731.23,1499.81
ad_2025-06-18_meta_paid,2025-06-18,meta_paid,campaign_19,adset_36,creative_34,69965,138,41,184.14,493.29
ad_2025-06-18_tiktok_paid,2025-06-18,tiktok_paid,campaign_20,adset_27,creative_26,27020,1080,162,889.98,1568.12
ad_2025-06-19_meta_paid,2025-06-19,meta_paid,campaign_9,adset_35,creative_76,20505,1193,171,934.06,1958.11
ad_2025-06-19_tiktok_paid,2025-06-19,tiktok_paid,campaign_15,adset_8,creative_80,82835,1439,151,852.77,1934.7
ad_2025-06-20_meta_paid,2025-06-20,meta_paid,campaign_17,adset_5,creative_1,77060,1264,71,397.01,1070.54
ad_2025-06-20_tiktok_paid,2025-06-20,tiktok_paid,campaign_18,adset_32,creative_28,71608,1472,41,1147.32,1535.04
ad_2025-06-21_meta_paid,2025-06-21,meta_paid,campaign_15,adset_34,creative_82,44799,1022,18,895.6,2111.55
ad_2025-06-21_tiktok_paid,2025-06-21,tiktok_paid,campaign_12,adset_3,creative_35,48240,1011,184,208.46,390.91
ad_2025-06-22_meta_paid,2025-06-22,meta_paid,campaign_7,adset_11,creative_50,31154,1417,142,523.45,1441.14
ad_2025-06-22_tiktok_paid,2025-06-22,tiktok_paid,campaign_8,adset_24,creative_41,88597,255,54,651.78,1909.12
ad_2025-06-23_meta_paid,2025-06-23,meta_paid,campaign_14,adset_6,creative_20,59000,850,20,595.22,1675.8
ad_2025-06-23_tiktok_paid,2025-06-23,tiktok_paid,campaign_10,adset_45,creative_6,42044,1223,159,626.37,1422.29
ad_2025-06-24_meta_paid,2025-06-24,meta_paid,campaign_3,adset_5,creative_81,25813,1603,59,586.84,1152.87
ad_2025-06-24_tiktok_paid,2025-06-24,tiktok_paid,campaign_6,adset_25,creative_18,62465,746,197,905.66,2464.34
ad_2025-06-25_meta_paid,2025-06-25,meta_paid,campaign_16,adset_10,creative_15,10972,1115,87,811.51,1929.67
ad_2025-06-25_tiktok_paid,2025-06-25,tiktok_paid,campaign_13,adset_12,creative_44,39807,1506,94,961.04,2440.32
ad_2025-06-26_meta_paid,2025-06-26,meta_paid,campaign_4,adset_4,creative_85,57452,1250,162,909.46,2534.15
ad_2025-06-26_tiktok_paid,2025-06-26,tiktok_paid,campaign_10,adset_4,creative_77,19641,1767,119,224.18,597.64
ad_2025-06-27_meta_paid,2025-06-27,meta_paid,campaign_18,adset_12,creative_3,68458,1969,199,653.04,1814.57
ad_2025-06-27_tiktok_paid,2025-06-27,tiktok_paid,campaign_6,adset_47,creative_76,48596,327,80,574.1,1443.66
ad_2025-06-28_meta_paid,2025-06-28,meta_paid,campaign_12,adset_13,creative_32,23860,1486,173,294.65,801.44
ad_2025-06-28_tiktok_paid,2025-06-28,tiktok_paid,campaign_2,adset_26,creative_83,40337,626,124,302.32,603.62
ad_2025-06-29_meta_paid,2025-06-29,meta_paid,campaign_9,adset_44,creative_21,88292,1169,172,799.43,1842.35
ad_2025-06-29_tiktok_paid,2025-06-29,tiktok_paid,campaign_1,adset_23,creative_97,57192,279,16,260.2,732.46
ad_2025-06-30_meta_paid,2025-06-30,meta_paid,campaign_2,adset_21,creative_100,67059,1790,117,476.26,702.07
ad_2025-06-30_tiktok_paid,2025-06-30,tiktok_paid,campaign_6,adset_46,creative_91,78419,1032,122,705.85,1274.0
ad_2025-07-01_meta_paid,2025-07-01,meta_paid,campaign_15,adset_31,creative_98,41421,1393,47,893.64,2038.04
ad_2025-07-01_tiktok_paid,2025-07-01,tiktok_paid,campaign_18,adset_43,creative_67,16992,1992,88,261.16,486.95
ad_2025-07-02_meta_paid,2025-07-02,meta_paid,campaign_3,adset_50,creative_66,92025,1922,192,836.54,1319.18
ad_2025-07-02_tiktok_paid,2025-07-02,tiktok_paid,campaign_12,adset_8,creative_9,47461,761,148,1327.43,3653.24
ad_2025-07-03_meta_paid,2025-07-03,meta_paid,campaign_2,adset_24,creative_94,75719,283,56,972.63,1203.69
ad_2025-07-03_tiktok_paid,2025-07-03,tiktok_paid,campaign_3,adset_7,creative_27,98167,1693,83,456.54,1252.85
ad_2025-07-04_meta_paid,2025-07-04,meta_paid,campaign_19,adset_48,creative_76,61116,386,44,319.21,690.03
ad_2025-07-04_tiktok_paid,2025-07-04,tiktok_paid,campaign_12,adset_16,creative_80,61982,1427,32,269.77,559.16
ad_2025-07-05_meta_paid,2025-07-05,meta_paid,campaign_12,adset_21,creative_16,67624,1882,56,269.35,690.87
ad_2025-07-05_tiktok_paid,2025-07-05,tiktok_paid,campaign_11,adset_42,creative_86,83020,998,147,275.25,353.9
ad_2025-07-06_meta_paid,2025-07-06,meta_paid,campaign_14,adset_41,creative_98,11472,916,158,207.5,310.44
ad_2025-07-06_tiktok_paid,2025-07-06,tiktok_paid,campaign_15,adset_9,creative_18,14311,708,92,608.45,1553.43
ad_2025-07-07_meta_paid,2025-07-07,meta_paid,campaign_18,adset_49,creative_70,51201,1696,99,567.8,698.4
ad_2025-07-07_tiktok_paid,2025-07-07,tiktok_paid,campaign_16,adset_5,creative_42,68954,1861,198,279.64,676.5
ad_2025-07-08_meta_paid,2025-07-08,meta_paid,campaign_3,adset_7,creative_75,45762,1542,16,1216.44,3542.6
ad_2025-07-08_tiktok_paid,2025-07-08,tiktok_paid,campaign_11,adset_16,creative_90,23492,1522,117,283.22,840.89
ad_2025-07-09_meta_paid,2025-07-09,meta_paid,campaign_2,adset_26,creative_42,17473,678,57,643.7,1899.27
ad_2025-07-09_tiktok_paid,2025-07-09,tiktok_paid,campaign_2,adset_14,creative_43,42888,1077,102,833.9,1590.97
ad_2025-07-10_meta_paid,2025-07-10,meta_paid,campaign_1,adset_9,creative_81,95237,1406,13,895.25,1339.1
ad_2025-07-10_tiktok_paid,2025-07-10,tiktok_paid,campaign_5,adset_7,creative_84,82100,1186,50,697.76,1030.11
ad_2025-07-11_meta_paid,2025-07-11,meta_paid,campaign_19,adset_5,creative_17,65772,760,103,840.51,2418.63
ad_2025-07-11_tiktok_paid,2025-07-11,tiktok_paid,campaign_19,adset_26,creative_70,80915,511,176,175.04,338.75
ad_2025-07-12_meta_paid,2025-07-12,meta_paid,campaign_2,adset_28,creative_88,17167,1964,101,1019.03,2836.91
ad_2025-07-12_tiktok_paid,2025-07-12,tiktok_paid,campaign_10,adset_10,creative_93,73800,981,53,531.21,1298.41
ad_2025-07-13_meta_paid,2025-07-13,meta_paid,campaign_14,adset_15,creative_70,75649,788,81,127.2,242.85
ad_2025-07-13_tiktok_paid,2025-07-13,tiktok_paid,campaign_7,adset_36,creative_33,38108,653,185,868.12,2456.5
ad_2025-07-14_meta_paid,2025-07-14,meta_paid,campaign_2,adset_17,creative_5,90398,1257,128,643.92,879.11
ad_2025-07-14_tiktok_paid,2025-07-14,tiktok_paid,campaign_1,adset_35,creative_62,74942,1871,105,1036.73,2096.27
ad_2025-07-15_meta_paid,2025-07-15,meta_paid,campaign_14,adset_31,creative_5,66443,946,141,146.84,246.55
ad_2025-07-15_tiktok_paid,2025-07-15,tiktok_paid,campaign_20,adset_15,creative_40,42999,726,128,916.23,1733.02
ad_2025-07-16_meta_paid,2025-07-16,meta_paid,campaign_11,adset_25,creative_3,76059,214,28,263.96,330.45
ad_2025-07-16_tiktok_paid,2025-07-16,tiktok_paid,campaign_4,adset_47,creative_39,85783,1808,102,638.94,903.96
ad_2025-07-17_meta_paid,2025-07-17,meta_paid,campaign_20,adset_44,creative_78,40859,1427,146,659.57,922.99
ad_2025-07-17_tiktok_paid,2025-07-17,tiktok_paid,campaign_19,adset_10,creative_61,67630,2000,197,431.97,1262.65
ad_2025-07-18_meta_paid,2025-07-18,meta_paid,campaign_8,adset_3,creative_96,32859,868,123,463.9,996.19
ad_2025-07-18_tiktok_paid,2025-07-18,tiktok_paid,campaign_20,adset_15,creative_24,32369,904,37,693.29,2003.43
ad_2025-07-19_meta_paid,2025-07-19,meta_paid,campaign_19,adset_23,creative_34,19182,1670,126,791.31,2314.21
ad_2025-07-19_tiktok_paid,2025-07-19,tiktok_paid,campaign_14,adset_17,creative_33,18050,1723,114,368.84,1051.65
ad_2025-07-20_meta_paid,2025-07-20,meta_paid,campaign_19,adset_6,creative_42,89212,469,18,151.15,261.35
ad_2025-07-20_tiktok_paid,2025-07-20,tiktok_paid,campaign_5,adset_21,creative_75,63955,843,43,180.37,524.46
ad_2025-07-21_meta_paid,2025-07-21,meta_paid,campaign_15,adset_26,creative_86,42967,1515,172,1146.64,2080.06
ad_2025-07-21_tiktok_paid,2025-07-21,tiktok_paid,campaign_16,adset_18,creative_12,44080,987,27,613.47,1397.45
ad_2025-07-22_meta_paid,2025-07-22,meta_paid,campaign_12,adset_32,creative_12,39059,1466,51,720.4,2072.33
ad_2025-07-22_tiktok_paid,2025-07-22,tiktok_paid,campaign_17,adset_11,creative_89,18085,1325,136,324.72,835.29
ad_2025-07-23_meta_paid,2025-07-23,meta_paid,campaign_18,adset_42,creative_85,42105,904,138,726.68,1329.65
ad_2025-07-23_tiktok_paid,2025-07-23,tiktok_paid,campaign_11,adset_10,creative_72,69324,1350,199,551.99,1515.5
ad_2025-07-24_meta_paid,2025-07-24,meta_paid,campaign_6,adset_1,creative_10,30525,1004,153,251.55,621.28
ad_2025-07-24_tiktok_paid,2025-07-24,tiktok_paid,campaign_13,adset_17,creative_52,54037,1732,139,673.64,1235.5
ad_2025-07-25_meta_paid,2025-07-25,meta_paid,campaign_12,adset_10,creative_43,83014,1186,44,347.03,728.68
ad_2025-07-25_tiktok_paid,2025-07-25,tiktok_paid,campaign_3,adset_41,creative_20,75269,857,58,565.78,1385.86
ad_2025-07-26_meta_paid,2025-07-26,meta_paid,campaign_19,adset_37,creative_19,37804,1466,150,355.64,693.22
ad_2025-07-26_tiktok_paid,2025-07-26,tiktok_paid,campaign_11,adset_15,creative_31,86667,1050,117,328.79,967.18
ad_2025-07-27_meta_paid,2025-07-27,meta_paid,campaign_11,adset_36,creative_73,50363,981,10,471.73,870.22
ad_2025-07-27_tiktok_paid,2025-07-27,tiktok_paid,campaign_5,adset_30,creative_94,71497,332,47,494.19,995.29
ad_2025-07-28_meta_paid,2025-07-28,meta_paid,campaign_4,adset_5,creative_30,34805,924,107,600.48,1487.49
ad_2025-07-28_tiktok_paid,2025-07-28,tiktok_paid,campaign_4,adset_28,creative_34,49356,1214,196,157.75,345.96
ad_2025-07-29_meta_paid,2025-07-29,meta_paid,campaign_9,adset_21,creative_25,29599,229,32,394.25,569.68
ad_2025-07-29_tiktok_paid,2025-07-29,tiktok_paid,campaign_5,adset_15,creative_56,81666,1156,102,132.67,191.4
ad_2025-07-30_meta_paid,2025-07-30,meta_paid,campaign_15,adset_43,creative_83,66448,470,84,626.36,1205.87
ad_2025-07-30_tiktok_paid,2025-07-30,tiktok_paid,campaign_6,adset_26,creative_41,89941,1367,141,730.19,2085.75
ad_2025-07-31_meta_paid,2025-07-31,meta_paid,campaign_20,adset_50,creative_95,30620,1934,53,223.32,341.45
